movieID,ratings_count,avg_rating,Title
160954,4,2.63,Nerve (2016)
1255,6,3.0,Bad Taste (1987)
2517,10,2.95,Christine (1983)
6705,1,2.5,Party Monster (2003)
118880,2,3.5,"Girl Walks Home Alone at Night, A (2014)"
8915,1,3.5,Stage Beauty (2004)
6597,1,3.0,"Princess Blade, The (Shura Yukihime) (2001)"
7062,1,4.0,Birdman of Alcatraz (1962)
6148,3,2.83,White Dog (1982)
1335,1,1.0,Blood Beach (1981)
85179,3,3.83,Summer Wars (Samâ wôzu) (2009)
31553,1,1.0,Double Dragon (1994)
77709,1,2.5,"Sky Crawlers, The (Sukai kurora) (2008)"
86286,1,2.0,Daffy Duck's Quackbusters (1988)
95145,1,3.5,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
95780,1,4.0,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)
6107,1,4.0,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
89039,1,4.5,Another Earth (2011)
21,89,3.49,Get Shorty (1995)
74450,3,2.67,Valentine's Day (2010)
109853,2,3.0,Barefoot (2014)
1681,7,1.93,Mortal Kombat: Annihilation (1997)
2372,9,2.22,Fletch Lives (1989)
2822,11,3.14,Medicine Man (1992)
3104,22,3.64,Midnight Run (1988)
3752,46,3.09,"Me, Myself & Irene (2000)"
171763,9,4.33,Baby Driver (2017)
27473,1,2.5,American Psycho II: All American Girl (2002)
84189,2,3.75,I Spit on Your Grave (2010)
14,18,3.83,Nixon (1995)
26903,5,3.8,Whisper of the Heart (Mimi wo sumaseba) (1995)
135436,7,3.07,The Secret Life of Pets (2016)
162478,3,4.0,Masterminds (2016)
170357,1,4.0,Dave Chappelle: The Age of Spin (2017)
2166,4,2.5,Return to Paradise (1998)
112171,9,3.28,"Equalizer, The (2014)"
147142,1,3.0,Those Happy Days (2006)
3102,7,3.57,Jagged Edge (1985)
4031,2,2.5,All the Pretty Horses (2000)
27821,6,3.25,"Interpreter, The (2005)"
3725,2,3.5,American Pop (1981)
2469,7,3.21,Peggy Sue Got Married (1986)
6186,1,3.0,Gods and Generals (2003)
8369,3,2.67,Mindhunters (2004)
185435,1,3.0,"Game Over, Man! (2018)"
31923,3,4.0,"Three Musketeers, The (1973)"
112370,4,1.88,Transformers: Age of Extinction (2014)
2307,1,3.0,One Tough Cop (1998)
6020,1,3.5,Alice Adams (1935)
6400,1,3.5,Murder on a Sunday Morning (Un coupable idéal) (2001)
7059,2,3.75,National Velvet (1944)
82088,1,3.0,Vincent Wants to Sea (Vincent will meer) (2010)
39516,1,4.5,Don't Move (Non ti muovere) (2004)
27140,1,3.0,Candyman 3: Day of the Dead (1999)
4710,1,3.5,"Shootist, The (1976)"
6723,2,3.0,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
6722,1,2.5,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
27549,1,1.5,Dead or Alive: Final (2002)
27784,1,1.5,One Missed Call (Chakushin ari) (2003)
168608,1,3.0,Mudbound (2017)
8685,1,3.5,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
43679,9,2.83,Final Destination 3 (2006)
3043,1,1.0,Meatballs 4 (1992)
2137,21,3.55,Charlotte's Web (1973)
2427,35,3.3,"Thin Red Line, The (1998)"
66,9,2.5,Lawnmower Man 2: Beyond Cyberspace (1996)
508,66,3.61,Philadelphia (1993)
662,7,3.29,Fear (1996)
2857,14,3.29,Yellow Submarine (1968)
3324,3,1.33,Drowning Mona (2000)
4718,45,3.07,American Pie 2 (2001)
107449,1,1.5,"Muppet Christmas: Letters to Santa, A (2008)"
51931,5,4.1,Reign Over Me (2007)
142997,4,2.88,Hotel Transylvania 2 (2015)
110501,7,3.93,The Raid 2: Berandal (2014)
5026,14,3.82,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
8985,14,2.86,Blade: Trinity (2004)
60030,1,4.5,Spiral (2007)
6946,2,2.75,Looney Tunes: Back in Action (2003)
1730,4,3.25,Kundun (1997)
88785,10,2.85,"Change-Up, The (2011)"
104875,2,4.0,"History of Future Folk, The (2012)"
121781,1,5.0,Stuart Little 3: Call of the Wild (2005)
95088,6,3.75,Safety Not Guaranteed (2012)
44694,8,3.81,Volver (2006)
26084,5,3.9,"Music Man, The (1962)"
26172,2,3.0,Point Blank (1967)
2880,6,3.08,Armour of God (Long xiong hu di) (1987)
33669,7,3.07,"Sisterhood of the Traveling Pants, The (2005)"
4152,2,4.25,Vatel (2000)
4178,6,3.5,Of Mice and Men (1939)
5095,1,4.5,"Scotland, Pa. (2001)"
5540,9,3.61,Clash of the Titans (1981)
147382,3,4.5,Doctor Who: Voyage Of The Damned (2007)
5784,9,2.5,Ghost Ship (2002)
51498,2,3.25,2001 Maniacs (2005)
114847,1,3.0,Autómata (Automata) (2014)
160684,1,3.5,Marauders (2016)
6286,4,3.88,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
7122,1,5.0,King of Hearts (1966)
96007,1,2.0,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)
7581,2,3.25,"Fountainhead, The (1949)"
1121,1,4.0,Glory Daze (1995)
4475,1,4.0,"Beast of War, The (Beast, The) (1988)"
6699,1,3.0,Once Upon a Time in the Midlands (2002)
60141,1,2.5,St. Trinian's (2007)
115828,1,4.5,Copenhagen (2014)
92665,1,2.5,"For a Good Time, Call... (2012)"
158956,2,2.5,Kill Command (2016)
3211,2,3.75,"Cry in the Dark, A (1988)"
7572,1,4.5,Wit (2001)
7822,1,3.0,Mogambo (1953)
8191,1,4.0,Anne of the Thousand Days (1969)
8232,1,3.5,I Love You Again (1940)
8487,2,3.5,Please Don't Eat the Daisies (1960)
110781,1,2.5,Mulan II (2004)
176415,1,3.5,Alles Inklusive (2014)
131578,1,2.5,Reckless Kelly (1994)
6095,1,3.5,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982)
2366,25,3.64,King Kong (1933)
1704,141,4.08,Good Will Hunting (1997)
2424,50,3.12,You've Got Mail (1998)
1101,83,3.3,Top Gun (1986)
7154,10,2.8,Mona Lisa Smile (2003)
3501,5,2.3,Murphy's Romance (1985)
175,20,3.98,Kids (1995)
7090,38,3.92,Hero (Ying xiong) (2002)
55116,3,2.67,"Hunting Party, The (2007)"
61167,1,4.0,Henry Poole is Here (2008)
94,10,3.95,Beautiful Girls (1996)
2195,7,3.21,Dirty Work (1998)
5108,11,2.91,John Q (2002)
97304,28,3.98,Argo (2012)
6371,1,0.5,Pokémon Heroes (2003)
8781,12,3.04,"Manchurian Candidate, The (2004)"
6791,5,4.4,Babette's Feast (Babettes gæstebud) (1987)
6586,16,3.09,American Wedding (American Pie 3) (2003)
95843,1,5.0,Goodbye Charlie (1964)
126088,1,5.0,A Flintstones Christmas Carol (1994)
134847,1,5.0,Ghost Graduation (2012)
133716,1,4.5,Bootleggers (1961)
147300,1,5.0,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986)
32289,4,3.38,Ice Princess (2005)
8948,3,2.33,Alfie (2004)
760,2,4.25,Stalingrad (1993)
174479,1,4.0,Unedited Footage of a Bear (2014)
184641,1,0.5,Fullmetal Alchemist 2018 (2017)
130444,1,4.0,Ruby Red (2013)
4338,1,4.5,Twelve O'Clock High (1949)
8327,2,4.25,Dolls (2002)
60979,3,3.5,Batman: Gotham Knight (2008)
4522,1,1.0,Masquerade (1988)
2656,1,3.0,Tarantula (1955)
44943,1,5.0,9/11 (2002)
4463,1,2.0,1969 (1988)
45062,2,2.75,"Sentinel, The (2006)"
108188,2,2.0,Jack Ryan: Shadow Recruit (2014)
128592,1,1.0,The Boy Next Door (2015)
109161,1,4.5,Venus in Fur (La Vénus à la fourrure) (2013)
7896,1,3.5,Ride the High Country (1962)
36397,1,1.5,Valiant (2005)
55946,2,4.0,Lions For Lambs (2007)
5839,1,4.0,My Father's Glory (La gloire de mon père) (1990)
5767,1,3.5,Teddy Bear (Mis) (1981)
26285,1,2.5,Dark Star (1974)
97230,1,3.0,Side by Side (2012)
2207,1,3.0,Jamaica Inn (1939)
6009,1,3.0,"City of Lost Souls, The (Hyôryuu-gai) (2000)"
135803,1,3.5,Five Element Ninjas (1982)
5358,1,3.0,Mountains of the Moon (1990)
1279,8,4.13,Night on Earth (1991)
469,5,3.4,"House of the Spirits, The (1993)"
32296,8,2.25,Miss Congeniality 2: Armed and Fabulous (2005)
2411,29,2.71,Rocky IV (1985)
83349,11,3.0,"Green Hornet, The (2011)"
3203,12,3.17,Dead Calm (1989)
5171,22,2.86,"Time Machine, The (2002)"
102993,4,3.13,"Way, Way Back, The (2013)"
105954,4,3.63,All Is Lost (2013)
139717,2,1.25,10 Cent Pistol (2015)
2730,7,3.71,Barry Lyndon (1975)
3260,12,4.0,Howards End (1992)
74,8,4.0,Bed of Roses (1996)
3298,21,3.71,Boiler Room (2000)
86504,5,4.3,Voices from the List (2004)
33683,2,3.75,High Tension (Haute tension) (Switchblade Romance) (2003)
5548,5,3.0,Down and Out in Beverly Hills (1986)
6636,4,3.75,"Sure Thing, The (1985)"
86833,21,3.76,Bridesmaids (2011)
5900,8,2.56,Analyze That (2002)
167854,1,4.5,"Dana Carvey: Straight White Male, 60 (2016)"
108981,1,4.5,Nymphomaniac: Volume II (2013)
94931,1,3.5,Take This Waltz (2011)
4857,8,3.81,Fiddler on the Roof (1971)
72,7,3.21,Kicking and Screaming (1995)
182823,4,2.88,Bright (2017)
8830,2,1.75,Anacondas: The Hunt for the Blood Orchid (2004)
57526,1,3.0,Untraceable (2008)
89840,3,2.83,Killer Elite (2011)
3938,2,2.75,"Slumber Party Massacre, The (1982)"
96563,1,4.0,Paradise Lost 3: Purgatory (2011)
25959,1,2.5,Annie Get Your Gun (1950)
42556,1,5.0,7 Faces of Dr. Lao (1964)
179119,1,4.0,The Death of Stalin (2017)
6123,1,4.0,Sunless (Sans Soleil) (1983)
6563,1,2.5,Masked & Anonymous (2003)
136469,1,5.0,Larry David: Curb Your Enthusiasm (1999)
97328,1,3.0,Liberal Arts (2012)
98230,1,3.5,10 Years (2011)
94799,1,3.5,Sound of My Voice (2011)
2196,1,5.0,Knock Off (1998)
42946,2,4.0,Project A ('A' gai waak) (1983)
583,1,4.0,Dear Diary (Caro Diario) (1994)
137,1,3.0,Man of the Year (1995)
63826,1,4.0,Splinter (2008)
4233,6,2.0,Tomcats (2001)
5319,6,3.5,Nine Queens (Nueve reinas) (2000)
5994,2,4.0,Nicholas Nickleby (2002)
1517,100,3.54,Austin Powers: International Man of Mystery (1997)
1885,12,3.13,"Opposite of Sex, The (1998)"
161,103,3.64,Crimson Tide (1995)
115149,29,3.84,John Wick (2014)
6870,52,3.71,Mystic River (2003)
7482,13,4.04,Enter the Dragon (1973)
2227,3,3.5,"Lodger: A Story of the London Fog, The (1927)"
2539,47,3.1,Analyze This (1999)
4270,45,3.09,"Mummy Returns, The (2001)"
63082,71,3.81,Slumdog Millionaire (2008)
3006,31,3.74,"Insider, The (1999)"
45658,1,2.0,On a Clear Day (2005)
4207,3,2.0,Navy Seals (1990)
60487,5,3.8,"It's the Great Pumpkin, Charlie Brown (1966)"
6650,3,3.33,Kind Hearts and Coronets (1949)
37444,1,4.0,Frankenstein 90 (1984)
4987,2,2.0,Spacehunter: Adventures in the Forbidden Zone (1983)
3719,2,3.0,Love's Labour's Lost (2000)
6060,2,3.0,"Guru, The (2002)"
7380,7,3.36,Ella Enchanted (2004)
58554,2,3.5,"Class, The (Klass) (2007)"
148652,2,3.25,The Ridiculous 6 (2015)
2239,6,4.67,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
127212,1,4.5,The Stanford Prison Experiment (2015)
3470,5,4.3,Dersu Uzala (1975)
7150,10,2.8,Stuck on You (2003)
34532,4,3.0,"Skeleton Key, The (2005)"
2182,4,2.88,"Wrong Man, The (1956)"
6715,1,3.5,Children of the Night (1991)
44828,5,3.0,Slither (2006)
2057,4,3.38,"Incredible Journey, The (1963)"
177763,3,2.83,Murder on the Orient Express (2017)
30848,3,3.17,"Love Song for Bobby Long, A (2004)"
161354,1,3.0,Batman: The Killing Joke (2016)
3765,2,3.0,"Hot Spot, The (1990)"
4600,2,3.25,Gross Anatomy (a.k.a. A Cut Above) (1989)
5324,2,2.75,Life or Something Like It (2002)
46347,2,4.0,Metal: A Headbanger's Journey (2005)
158022,1,1.5,Kicking Off (2016)
4798,1,3.5,Indiscreet (1958)
8534,1,3.5,Two Brothers (Deux frères) (2004)
5389,2,3.5,Spirit: Stallion of the Cimarron (2002)
26195,1,3.0,Sympathy for the Devil (1968)
26940,1,2.5,"Late Shift, The (1996)"
4420,1,3.0,"Barefoot Contessa, The (1954)"
2503,1,4.0,"Apple, The (Sib) (1998)"
97988,1,2.5,"Bay, The (2012)"
102066,1,4.0,Resolution (2012)
1615,11,3.0,"Edge, The (1997)"
923,69,4.04,Citizen Kane (1941)
1073,119,3.87,Willy Wonka & the Chocolate Factory (1971)
1219,83,4.04,Psycho (1960)
1719,16,4.25,"Sweet Hereafter, The (1997)"
637,33,3.05,Sgt. Bilko (1996)
36529,35,3.71,Lord of War (2005)
2548,6,1.83,"Rage: Carrie 2, The (1999)"
2883,5,3.2,Mumford (1999)
2378,22,3.02,Police Academy (1984)
2990,20,3.33,Licence to Kill (1989)
106920,25,3.92,Her (2013)
62849,13,3.77,RocknRolla (2008)
2301,16,3.63,History of the World: Part I (1981)
6541,32,2.63,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
33672,7,3.0,Lords of Dogtown (2005)
5296,10,2.9,"Sweetest Thing, The (2002)"
99117,8,3.13,This Is 40 (2012)
7285,9,3.61,Thirteen (2003)
162602,1,4.5,The Girl on the Train (2016)
182749,1,2.5,Judd Apatow: The Return (2017)
183959,1,4.5,Tom Segura: Disgraceful (2018)
4534,2,2.5,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
89804,9,3.22,"Ides of March, The (2011)"
1649,3,2.5,"Fast, Cheap & Out of Control (1997)"
168090,1,4.0,Kizumonogatari II: Passionate Blood (2016)
2527,18,3.42,Westworld (1973)
34321,3,3.0,Bad News Bears (2005)
4061,2,4.0,The Man in the Moon (1991)
158027,1,5.0,SORI: Voice from the Heart (2016)
8506,2,2.25,Fear X (2003)
81158,3,3.17,Restrepo (2010)
26555,2,2.75,Spies Like Us (1985)
2399,4,2.25,Santa Claus: The Movie (1985)
3587,2,2.5,Inferno (1980)
4426,2,4.0,Kiss Me Deadly (1955)
7390,1,1.5,Prey for Rock & Roll (2003)
30898,3,3.17,"Upside of Anger, The (2005)"
109372,2,2.25,About Last Night (2014)
134859,1,3.5,The Wolfpack (2015)
1913,3,4.0,Picnic at Hanging Rock (1975)
146682,1,4.0,Twinsters (2015)
4284,1,3.0,Frankie and Johnny (1966)
92954,1,3.5,Prayers for Bobby (2009)
3571,2,3.0,Time Code (2000)
158388,1,2.5,Buck Rogers in the 25th Century (1979)
6553,1,4.0,"Embalmer, The (Imbalsamatore, L') (2002)"
111921,9,3.39,The Fault in Our Stars (2014)
2226,1,1.0,"Ring, The (1927)"
151,44,3.55,Rob Roy (1995)
661,49,3.45,James and the Giant Peach (1996)
2542,67,4.05,"Lock, Stock & Two Smoking Barrels (1998)"
2916,88,3.65,Total Recall (1990)
3479,18,3.33,Ladyhawke (1985)
355,42,2.36,"Flintstones, The (1994)"
489,11,2.86,Made in America (1993)
8808,7,2.5,"Princess Diaries 2: Royal Engagement, The (2004)"
5679,47,3.2,"Ring, The (2002)"
26614,9,3.39,"Bourne Identity, The (1988)"
55276,17,3.91,Michael Clayton (2007)
4734,34,3.16,Jay and Silent Bob Strike Back (2001)
7064,6,3.25,Beauty and the Beast (La belle et la bête) (1946)
1873,10,3.75,"Misérables, Les (1998)"
3045,5,3.6,Peter's Friends (1992)
4079,2,4.25,Amazon Women on the Moon (1987)
1292,20,3.95,Being There (1979)
138204,2,4.0,7 Days in Hell (2015)
3604,1,0.5,Gypsy (1962)
60737,1,5.0,Watching the Detectives (2007)
80572,1,4.0,I'm Still Here (2010)
6986,1,3.0,Ben-Hur: A Tale of the Christ (1925)
147380,4,2.88,Doctor Who: The Next Doctor (2008)
4443,2,2.75,Outland (1981)
2848,1,4.0,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)"
166024,2,4.75,Whiplash (2013)
136664,1,1.0,Wild Horses (2015)
160573,1,3.0,Pete's Dragon (2016)
7944,1,3.0,"Night of the Iguana, The (1964)"
93740,1,1.5,Salmon Fishing in the Yemen (2011)
6860,1,2.0,Mobsters (1991)
26745,1,2.5,Other People's Money (1991)
122627,1,0.5,Oblivion 2: Backlash (1996)
47774,1,3.0,"Icicle Thief, The (Ladri di saponette) (1989)"
160836,1,3.0,Hazard (2005)
7216,3,4.17,High Sierra (1941)
3051,3,2.5,Anywhere But Here (1999)
3073,1,5.0,"Sandpiper, The (1965)"
74370,1,4.0,"House of the Devil, The (2009)"
367,157,3.18,"Mask, The (1994)"
99114,71,3.94,Django Unchained (2012)
4447,64,3.16,Legally Blonde (2001)
1438,24,2.63,Dante's Peak (1997)
2518,10,3.05,Night Shift (1982)
3070,21,3.55,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
6817,1,3.0,"White Hunter, Black Heart (1990)"
2159,7,3.93,Henry: Portrait of a Serial Killer (1986)
7007,8,3.5,"Last Boy Scout, The (1991)"
1388,17,2.62,Jaws 2 (1978)
41571,12,3.58,Memoirs of a Geisha (2005)
2010,21,3.86,Metropolis (1927)
321,2,4.0,Strawberry and Chocolate (Fresa y chocolate) (1993)
51575,5,2.3,Wild Hogs (2007)
130518,3,4.0,The Amazing Screw-On Head (2006)
136359,1,5.0,Scooby-Doo Goes Hollywood (1979)
153386,1,3.0,Long Live Ghosts! (1977)
5165,2,4.0,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979)
1178,12,4.54,Paths of Glory (1957)
487,4,2.5,Lightning Jack (1994)
58301,4,4.38,Funny Games U.S. (2007)
5847,1,3.5,Ragtime (1981)
2769,5,3.4,"Yards, The (2000)"
6324,2,2.5,It Runs in the Family (2003)
5047,9,3.22,Kung Pow: Enter the Fist (2002)
52283,3,2.5,"Reaping, The (2007)"
2907,7,3.57,Superstar (1999)
60538,1,3.5,Shrooms (2007)
2852,1,4.0,"Soldier's Story, A (1984)"
5462,2,2.5,"Crocodile Hunter: Collision Course, The (2002)"
1699,2,4.0,"Butcher Boy, The (1997)"
140162,1,4.5,Love (2015)
189111,1,3.0,Spiral (2018)
5322,1,4.0,World Traveler (2001)
6039,4,2.38,"Woman in Red, The (1984)"
6718,1,2.5,Gotcha! (1985)
79677,1,3.5,"Two Escobars, The (2010)"
4952,1,2.0,Morons From Outer Space (1985)
187717,1,5.0,Won't You Be My Neighbor? (2018)
5826,1,3.5,Rio Grande (1950)
7075,1,3.5,"Court Jester, The (1956)"
25826,1,3.5,Libeled Lady (1936)
72308,2,4.25,Battlestar Galactica: The Plan (2009)
165489,1,2.5,Ethel & Ernest (2016)
3942,1,5.0,Sorority House Massacre II (1990)
54617,1,3.5,"Brice Man, The (Brice de Nice) (2005)"
136012,1,1.5,Bloodsport III (1996)
6415,1,4.0,Intervista (1987)
82366,1,4.5,Hatchet II (2010)
26828,1,1.5,Mr. Nanny (1993)
2406,54,3.45,Romancing the Stone (1984)
353,64,3.61,"Crow, The (1994)"
4886,132,3.87,"Monsters, Inc. (2001)"
48997,8,3.25,Perfume: The Story of a Murderer (2006)
3173,18,3.0,Any Given Sunday (1999)
6942,59,3.79,Love Actually (2003)
2707,22,3.27,Arlington Road (1999)
60684,43,3.99,Watchmen (2009)
62434,21,3.52,Zack and Miri Make a Porno (2008)
1855,7,2.57,Krippendorf's Tribe (1998)
6297,20,3.43,Holes (2003)
105844,16,3.63,12 Years a Slave (2013)
1480,11,3.36,Smilla's Sense of Snow (1997)
6884,2,3.0,Veronica Guerin (2003)
60735,1,2.5,Shotgun Stories (2007)
87306,21,3.6,Super 8 (2011)
2310,3,3.67,"Mighty, The (1998)"
3259,11,3.14,Far and Away (1992)
1631,1,5.0,"Assignment, The (1997)"
184471,4,2.5,Tomb Raider (2018)
4387,9,3.78,Kiss of the Dragon (2001)
8861,14,2.93,Resident Evil: Apocalypse (2004)
124273,1,4.5,Kevin Smith: Too Fat For 40 (2010)
791,1,4.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
32300,3,2.83,D.E.B.S. (2004)
145994,1,5.0,Formula of Love (1984)
5466,4,4.0,My Wife is an Actress (Ma Femme est une Actrice) (2001)
5016,6,3.0,"Shipping News, The (2001)"
3357,1,4.0,East-West (Est-ouest) (1999)
180985,5,3.0,The Greatest Showman (2017)
1055,2,1.5,Shadow Conspiracy (1997)
2983,1,4.0,"Ipcress File, The (1965)"
809,9,2.33,Fled (1996)
49276,3,1.33,Let's Go to Prison (2006)
7564,2,2.5,Kwaidan (Kaidan) (1964)
3767,3,1.67,Missing in Action 2: The Beginning (1985)
184245,1,5.0,De platte jungle (1978)
130482,1,4.0,Too Late for Tears (1949)
4527,2,2.5,"Night in the Life of Jimmy Reardon, A (1988)"
6063,3,3.33,May (2002)
25963,1,4.0,"Young and the Damned, The (Olvidados, Los) (1950)"
5461,1,2.5,Me Without You (2001)
101895,1,4.0,42 (2013)
103502,1,1.5,"Knot, The (2012)"
132333,1,5.0,Seve (2014)
7167,1,3.0,Japanese Story (2003)
149330,1,4.0,A Cosmic Christmas (1977)
102088,1,2.0,"Grandmaster, The (Yi dai zong shi) (2013)"
6998,1,2.0,House of Cards (1993)
3648,1,4.0,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)"
2414,11,3.36,Young Sherlock Holmes (1985)
3591,15,2.73,Mr. Mom (1983)
262,21,3.9,"Little Princess, A (1995)"
6535,11,2.41,"Legally Blonde 2: Red, White & Blonde (2003)"
78499,55,4.11,Toy Story 3 (2010)
116823,23,3.87,The Hunger Games: Mockingjay - Part 1 (2014)
984,2,3.5,"Pompatus of Love, The (1996)"
1047,33,3.32,"Long Kiss Goodnight, The (1996)"
5504,7,2.21,Spy Kids 2: The Island of Lost Dreams (2002)
43936,9,3.0,16 Blocks (2006)
71106,5,3.6,Frequently Asked Questions About Time Travel (2009)
2146,16,3.22,St. Elmo's Fire (1985)
85796,4,2.38,Hobo with a Shotgun (2011)
105250,2,3.75,"Century of the Self, The (2002)"
4496,1,3.5,D.O.A. (1988)
2429,5,2.8,Mighty Joe Young (1998)
3155,9,3.67,Anna and the King (1999)
177185,1,4.5,Maz Jobrani: Immigrant (2017)
3163,4,3.88,Topsy-Turvy (1999)
7371,20,4.03,Dogville (2003)
128099,1,4.5,Jim Jefferies: BARE (2014)
86721,1,5.0,Idiots and Angels (2008)
3404,6,3.58,Titanic (1953)
7243,1,3.5,Intolerance: Love's Struggle Throughout the Ages (1916)
5668,4,2.5,White Oleander (2002)
8582,2,4.25,Manufacturing Consent: Noam Chomsky and the Media (1992)
189547,1,1.0,Iron Soldier (2010)
94780,6,2.83,Snow White and the Huntsman (2012)
27604,4,3.13,Suicide Club (Jisatsu saakuru) (2001)
499,2,2.5,Mr. Wonderful (1993)
7943,1,4.0,"Killers, The (1946)"
77177,1,4.0,Wild China (2008)
63222,2,3.25,JCVD (2008)
103449,1,1.0,Passion (2012)
158254,1,1.5,Kindergarten Cop 2 (2016)
8587,1,3.5,Mayor of the Sunset Strip (2003)
7372,1,3.0,Ned Kelly (2003)
73386,1,1.5,Staten Island (2009)
46231,1,2.0,Stoned (2005)
1990,1,4.0,Prom Night IV: Deliver Us From Evil (1992)
142056,1,3.0,Iron Man & Hulk: Heroes United (2013)
37495,1,3.5,Survive Style 5+ (2004)
7742,1,0.5,Baxter (1989)
27124,1,2.0,Bleeder (1999)
57499,1,3.0,Heaven and Earth (Ten to Chi to) (1990)
48214,1,3.5,Land of Plenty (Angst and Alienation in America) (2004)
5539,2,1.5,Care Bears Movie II: A New Generation (1986)
90719,1,2.5,J. Edgar (2011)
368,74,3.5,Maverick (1994)
4688,3,3.33,Black Robe (1991)
137337,4,3.5,Amy (2015)
145839,3,2.5,Concussion (2015)
95218,1,3.5,First Position (2011)
51167,1,4.5,My Father and My Son (Babam ve oglum) (2005)
1366,5,3.9,"Crucible, The (1996)"
2651,1,1.0,Frankenstein Meets the Wolf Man (1943)
2114,16,3.72,"Outsiders, The (1983)"
86815,1,3.5,Soul Surfer (2011)
53466,3,2.83,Nancy Drew (2007)
130976,1,4.5,Legend No. 17 (2013)
168418,5,3.8,The Boss Baby (2017)
2969,1,5.0,"Man and a Woman, A (Un homme et une femme) (1966)"
139855,2,3.25,Anomalisa (2015)
4795,3,3.67,Father Goose (1964)
1546,1,3.5,Schizopolis (1996)
4849,3,3.33,My First Mister (2001)
1626,3,2.67,Fire Down Below (1997)
2515,2,1.75,Children of the Corn II: The Final Sacrifice (1993)
6298,3,2.67,Malibu's Most Wanted (2003)
70334,1,3.5,Hannah Montana: The Movie (2009)
129,1,2.0,Pie in the Sky (1996)
34523,3,2.0,The Chumscrubber (2005)
79251,2,2.25,"Serbian Film, A (Srpski film) (2010)"
3845,1,4.0,And God Created Woman (Et Dieu... créa la femme) (1956)
3680,1,3.0,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
2472,3,3.0,Tough Guys (1986)
154358,1,4.0,The Barkley Marathons: The Race That Eats Its Young (2015)
115065,1,2.0,Justin and the Knights of Valour (2013)
47516,1,2.0,Material Girls (2006)
4695,1,4.0,Who'll Stop the Rain (1978)
579,1,3.0,"Escort, The (Scorta, La) (1993)"
80094,1,4.0,"Last Exorcism, The (2010)"
5993,5,2.9,Max (2002)
608,181,4.12,Fargo (1996)
76,15,3.4,Screamers (1995)
378,7,2.79,Speechless (1994)
63992,22,2.41,Twilight (2008)
103335,19,3.58,Despicable Me 2 (2013)
529,40,3.88,Searching for Bobby Fischer (1993)
1586,22,2.8,G.I. Jane (1997)
86880,24,3.23,Pirates of the Caribbean: On Stranger Tides (2011)
674,9,3.17,Barbarella (1968)
1333,44,3.6,"Birds, The (1963)"
3477,13,3.38,Empire Records (1995)
55820,64,3.9,No Country for Old Men (2007)
51471,1,3.0,Amazing Grace (2006)
3326,3,3.17,What Planet Are You From? (2000)
4629,2,1.75,Next of Kin (1989)
100498,6,2.08,"Good Day to Die Hard, A (2013)"
101072,1,2.5,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)"
942,6,4.33,Laura (1944)
3937,4,2.63,Runaway (1984)
4069,22,2.91,"Wedding Planner, The (2001)"
92643,2,4.5,Monsieur Lazhar (2011)
118894,1,5.0,Scooby-Doo! Abracadabra-Doo (2010)
4800,1,2.5,King Solomon's Mines (1937)
5363,9,2.5,"New Guy, The (2002)"
70565,4,3.63,"Goods: Live Hard, Sell Hard, The (2009)"
128488,1,3.0,Wild Card (2015)
7773,2,4.0,"Bang, Bang, You're Dead (2002)"
5131,2,3.25,How to Kill Your Neighbor's Dog (2000)
51088,2,3.0,Reno 911!: Miami (2007)
4329,3,3.67,Rio Bravo (1959)
148888,3,2.5,Zoolander 2 (2016)
4529,4,3.88,Bagdad Cafe (Out of Rosenheim) (1987)
6265,2,2.25,Head of State (2003)
80917,1,3.5,Monsters (2010)
88272,2,3.5,"Woman, The (2011)"
8387,5,0.8,Police Academy: Mission to Moscow (1994)
48319,1,2.0,Flyboys (2006)
76763,1,3.5,"Runaways, The (2010)"
89388,1,1.5,I Don't Know How She Does It (2011)
